Location,Lat,Long,UTC_Date,UTC_Time,Local_Date,Local_Time,Celsius,Volts,Msas,Status,MoonPhase,MoonElev,MoonIllum,SunElev,MinSince3pmStdTime,Msas_Avg,NightsSince_1118,RightAscensionHr,Galactic_Lat,Galactic_Long,J2000days,ResidStdErr
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-17,10:15:05,2023-07-17,05:15:05,22.8,5.06,20.10,1,-173.7,-11.087,0.3,-16.969,0795,-1.000000,2023,  23.3839391, -29.1552728, 101.00801,8597.927141,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-17,10:30:05,2023-07-17,05:30:05,22.8,5.06,19.97,1,-173.8,-8.652,0.3,-14.358,0810,-1.000000,2023,  23.6346236, -30.3095342, 104.51780,8597.937558,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-17,10:45:05,2023-07-17,05:45:05,22.5,5.06,18.99,1,-173.9,-6.146,0.3,-11.670,0825,-1.000000,2023,  23.8853080, -31.2660109, 108.14436,8597.947975,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-17,11:00:05,2023-07-17,06:00:05,22.2,5.06,16.64,1,-173.9,-3.575,0.3,-8.913,0840,-1.000000,2023,   0.1359925, -32.0148385, 111.86992,8597.958391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-17,11:15:05,2023-07-17,06:15:05,21.9,5.06,13.19,1,-174.0,-0.945,0.3,-6.093,0855,-1.000000,2023,   0.3866770, -32.5478380, 115.67280,8597.968808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,02:00:05,2023-07-17,21:00:05,34.8,5.06,13.00,1,173.9,0.034,0.3,-5.931,0300,-1.000000,2024,  15.1770611,  59.4158571,  46.51202,8598.583391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,02:15:05,2023-07-17,21:15:05,33.8,5.06,16.54,1,173.9,-2.690,0.3,-8.760,0315,-1.000000,2024,  15.4277456,  56.1657877,  46.95927,8598.593808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,02:30:05,2023-07-17,21:30:05,33.1,5.06,18.91,1,173.8,-5.361,0.3,-11.527,0330,-1.000000,2024,  15.6784301,  52.9228455,  47.51298,8598.604225,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,02:45:05,2023-07-17,21:45:05,32.2,5.06,19.87,1,173.7,-7.974,0.3,-14.226,0345,-1.000000,2024,  15.9291146,  49.6887148,  48.15339,8598.614641,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,03:00:05,2023-07-17,22:00:05,31.5,5.06,20.02,1,173.7,-10.524,0.3,-16.848,0360,-1.000000,2024,  16.1797990,  46.4649950,  48.86738,8598.625058,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,03:15:05,2023-07-17,22:15:05,31.9,5.06,20.05,1,173.6,-13.003,0.3,-19.386,0375,20.102143,2024,  16.4304835,  43.2532658,  49.64619,8598.635475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,03:30:05,2023-07-17,22:30:05,31.9,5.06,20.07,1,173.5,-15.404,0.3,-21.828,0390,20.102143,2024,  16.6811680,  40.0551335,  50.48409,8598.645891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,03:45:05,2023-07-17,22:45:05,31.5,5.06,20.07,1,173.4,-17.719,0.3,-24.165,0405,20.102143,2024,  16.9318525,  36.8722648,  51.37750,8598.656308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,04:00:05,2023-07-17,23:00:05,31.5,5.06,20.09,1,173.4,-19.940,0.3,-26.384,0420,20.102143,2024,  17.1825370,  33.7064154,  52.32444,8598.666725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,04:15:05,2023-07-17,23:15:05,31.2,5.06,20.11,1,173.3,-22.056,0.3,-28.473,0435,20.102143,2024,  17.4332214,  30.5594549,  53.32416,8598.677141,1498.408357
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,04:30:05,2023-07-17,23:30:05,30.9,5.06,20.10,1,173.2,-24.059,0.4,-30.416,0450,20.102143,2024,  17.6839059,  27.4333916,  54.37687,8598.687558,743.166259
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,04:45:05,2023-07-17,23:45:05,30.6,5.06,20.11,1,173.1,-25.936,0.4,-32.201,0465,20.102143,2024,  17.9345904,  24.3303962,  55.48362,8598.697975,247.563650
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,05:00:05,2023-07-18,00:00:05,29.9,5.06,20.12,1,173.1,-27.676,0.4,-33.810,0480,20.102143,2025,  18.1852749,  21.2528279,  56.64614,8598.708391,51.724742
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,05:15:05,2023-07-18,00:15:05,29.6,5.06,20.12,1,173.0,-29.268,0.4,-35.230,0495,20.102143,2025,  18.4359593,  18.2032607,  57.86679,8598.718808,28.650234
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,05:30:05,2023-07-18,00:30:05,29.3,5.06,20.12,1,172.9,-30.699,0.4,-36.443,0510,20.102143,2025,  18.6866438,  15.1845134,  59.14852,8598.729225,23.430066
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,05:45:05,2023-07-18,00:45:05,29.0,5.06,20.09,1,172.8,-31.956,0.4,-37.437,0525,20.102143,2025,  18.9373283,  12.1996812,  60.49479,8598.739641,21.126920
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,06:00:05,2023-07-18,01:00:05,28.6,5.06,20.08,1,172.7,-33.030,0.4,-38.198,0540,20.102143,2024,  19.1880128,   9.2521708,  61.90958,8598.750058,22.336206
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,06:15:05,2023-07-18,01:15:05,28.3,5.06,20.09,1,172.6,-33.908,0.4,-38.716,0555,20.102143,2024,  19.4386973,   6.3457385,  63.39738,8598.760475,23.996689
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,06:30:05,2023-07-18,01:30:05,28.0,5.06,20.08,1,172.6,-34.582,0.4,-38.983,0570,20.102143,2024,  19.6893817,   3.4845320,  64.96316,8598.770891,25.990393
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,06:45:05,2023-07-18,01:45:05,27.7,5.06,20.08,1,172.5,-35.043,0.4,-38.995,0585,20.102143,2024,  19.9400662,   0.6731349,  66.61235,8598.781308,27.203889
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,07:00:05,2023-07-18,02:00:05,27.3,5.06,20.07,1,172.4,-35.287,0.4,-38.753,0600,20.102143,2024,  20.1907507,  -2.0833852,  68.35082,8598.791725,28.541245
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,07:15:05,2023-07-18,02:15:05,26.7,5.06,20.06,1,172.3,-35.310,0.5,-38.259,0615,20.102143,2024,  20.4414352,  -4.7794264,  70.18486,8598.802141,29.283850
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,07:30:05,2023-07-18,02:30:05,26.4,5.06,20.04,1,172.2,-35.112,0.5,-37.522,0630,20.102143,2024,  20.6921196,  -7.4088020,  72.12108,8598.812558,27.739761
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,07:45:05,2023-07-18,02:45:05,26.4,5.06,20.07,1,172.1,-34.695,0.5,-36.551,0645,20.102143,2024,  20.9428041,  -9.9646892,  74.16638,8598.822975,28.555885
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,08:00:05,2023-07-18,03:00:05,26.4,5.06,20.10,1,172.0,-34.064,0.5,-35.358,0660,20.102143,2024,  21.1934886, -12.4395827,  76.32778,8598.833391,25.526449
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,08:15:05,2023-07-18,03:15:05,26.1,5.06,20.12,1,171.9,-33.227,0.5,-33.958,0675,20.102143,2024,  21.4441731, -14.8252545,  78.61230,8598.843808,69.433503
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,08:30:05,2023-07-18,03:30:05,25.7,5.06,20.13,1,171.9,-32.192,0.5,-32.366,0690,20.102143,2024,  21.6948575, -17.1127273,  81.02669,8598.854225,235.669654
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,08:45:05,2023-07-18,03:45:05,25.7,5.06,20.13,1,171.8,-30.970,0.5,-30.598,0705,20.102143,2024,  21.9455420, -19.2922665,  83.57719,8598.864641,728.493356
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,09:00:05,2023-07-18,04:00:05,25.4,5.06,20.13,1,171.7,-29.572,0.5,-28.669,0720,20.102143,2024,  22.1962265, -21.3533995,  86.26914,8598.875058,1455.117580
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,09:15:05,2023-07-18,04:15:05,25.4,5.06,20.14,1,171.6,-28.010,0.5,-26.594,0735,20.102143,2024,  22.4469110, -23.2849734,  89.10657,8598.885475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,09:30:05,2023-07-18,04:30:05,25.4,5.06,20.15,1,171.5,-26.297,0.6,-24.387,0750,20.102143,2024,  22.6975955, -25.0752589,  92.09166,8598.895891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,09:45:05,2023-07-18,04:45:05,25.4,5.06,20.14,1,171.4,-24.443,0.6,-22.062,0765,20.102143,2024,  22.9482799, -26.7121146,  95.22425,8598.906308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,10:00:05,2023-07-18,05:00:05,25.1,5.06,20.20,1,171.3,-22.462,0.6,-19.629,0780,20.102143,2024,  23.1989644, -28.1832152,  98.50119,8598.916725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,10:15:05,2023-07-18,05:15:05,25.1,5.06,20.20,1,171.2,-20.363,0.6,-17.100,0795,-1.000000,2024,  23.4496489, -29.4763523, 101.91587,8598.927141,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,10:30:05,2023-07-18,05:30:05,24.8,5.06,19.88,1,171.1,-18.157,0.6,-14.485,0810,-1.000000,2024,  23.7003334, -30.5798013, 105.45776,8598.937558,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,10:45:05,2023-07-18,05:45:05,24.8,5.06,19.09,1,171.0,-15.855,0.6,-11.793,0825,-1.000000,2024,  23.9510178, -31.4827419, 109.11215,8598.947975,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,11:00:05,2023-07-18,06:00:05,24.8,5.06,16.73,1,170.9,-13.464,0.6,-9.032,0840,-1.000000,2024,   0.2017023, -32.1757087, 112.86022,8598.958391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-18,11:15:05,2023-07-18,06:15:05,24.8,5.06,13.36,1,170.8,-10.993,0.6,-6.209,0855,-1.000000,2024,   0.4523868, -32.6510352, 116.67935,8598.968808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,02:00:05,2023-07-18,21:00:05,35.1,5.06,13.04,1,164.7,7.542,1.8,-6.018,0300,-1.000000,2025,  15.2427709,  58.5633550,  46.61750,8599.583391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,02:15:05,2023-07-18,21:15:05,34.4,5.06,16.57,1,164.6,4.610,1.8,-8.851,0315,-1.000000,2025,  15.4934554,  55.3149826,  47.09506,8599.593808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,02:30:05,2023-07-18,21:30:05,33.8,5.06,18.90,1,164.5,1.713,1.8,-11.623,0330,-1.000000,2025,  15.7441399,  52.0741921,  47.67309,8599.604225,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,02:45:05,2023-07-18,21:45:05,33.8,5.06,19.84,1,164.4,-1.145,1.8,-14.327,0345,-1.000000,2025,  15.9948244,  48.8426375,  48.33385,8599.614641,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,03:00:05,2023-07-18,22:00:05,33.8,5.06,20.00,1,164.3,-3.958,1.9,-16.954,0360,-1.000000,2025,  16.2455088,  45.6219075,  49.06553,8599.625058,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,03:15:05,2023-07-18,22:15:05,33.5,5.06,20.07,1,164.2,-6.724,1.9,-19.497,0375,-1.000000,2025,  16.4961933,  42.4135851,  49.86028,8599.635475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,03:30:05,2023-07-18,22:30:05,33.1,5.06,20.09,1,164.1,-9.435,1.9,-21.945,0390,-1.000000,2025,  16.7468778,  39.2192893,  50.71301,8599.645891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,03:45:05,2023-07-18,22:45:05,32.8,5.06,20.08,1,164.0,-12.087,1.9,-24.288,0405,20.091923,2025,  16.9975623,  36.0407078,  51.62059,8599.656308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,04:00:05,2023-07-18,23:00:05,32.2,5.06,20.08,1,163.9,-14.673,2.0,-26.513,0420,20.091923,2025,  17.2482468,  32.8796235,  52.58139,8599.666725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,04:15:05,2023-07-18,23:15:05,31.9,5.06,20.10,1,163.8,-17.185,2.0,-28.607,0435,20.091923,2025,  17.4989312,  29.7379402,  53.59494,8599.677141,1489.328257
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,04:30:05,2023-07-18,23:30:05,31.5,5.06,20.09,1,163.7,-19.615,2.0,-30.557,0450,20.091923,2025,  17.7496157,  26.6177064,  54.66169,8599.687558,737.440446
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,04:45:05,2023-07-18,23:45:05,30.9,5.06,20.08,1,163.6,-21.954,2.0,-32.347,0465,20.091923,2025,  18.0003002,  23.5211396,  55.78286,8599.697975,249.937866
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,05:00:05,2023-07-19,00:00:05,30.6,5.06,20.08,1,163.4,-24.191,2.1,-33.962,0480,20.091923,2026,  18.2509847,  20.4506527,  56.96036,8599.708391,55.689227
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,05:15:05,2023-07-19,00:15:05,29.9,5.06,20.10,1,163.3,-26.318,2.1,-35.387,0495,20.091923,2026,  18.5016691,  17.4088808,  58.19672,8599.718808,22.699863
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,05:30:05,2023-07-19,00:30:05,29.6,5.06,20.09,1,163.2,-28.320,2.1,-36.606,0510,20.091923,2026,  18.7523536,  14.3987120,  59.49501,8599.729225,11.014579
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,05:45:05,2023-07-19,00:45:05,29.3,5.06,20.08,1,163.1,-30.186,2.2,-37.604,0525,20.091923,2026,  19.0030381,  11.4233197,  60.85883,8599.739641,10.690794
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,06:00:05,2023-07-19,01:00:05,29.0,5.06,20.06,1,163.0,-31.903,2.2,-38.369,0540,20.091923,2025,  19.2537226,   8.4861983,  62.29231,8599.750058,12.316769
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,06:15:05,2023-07-19,01:15:05,28.6,5.06,20.06,1,162.9,-33.456,2.2,-38.890,0555,20.091923,2025,  19.5044071,   5.5912026,  63.80005,8599.760475,14.324847
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,06:30:05,2023-07-19,01:30:05,28.3,5.06,20.07,1,162.8,-34.831,2.2,-39.159,0570,20.091923,2025,  19.7550915,   2.7425901,  65.38715,8599.770891,17.818023
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,06:45:05,2023-07-19,01:45:05,28.0,5.06,20.06,1,162.7,-36.016,2.3,-39.173,0585,20.091923,2025,  20.0057760,  -0.0549334,  67.05916,8599.781308,19.729596
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,07:00:05,2023-07-19,02:00:05,27.7,5.06,20.06,1,162.6,-36.996,2.3,-38.931,0600,20.091923,2025,  20.2564605,  -2.7961653,  68.82205,8599.791725,20.398254
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,07:15:05,2023-07-19,02:15:05,27.3,5.06,20.06,1,162.5,-37.761,2.3,-38.437,0615,20.091923,2025,  20.5071450,  -5.4753554,  70.68222,8599.802141,22.058885
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,07:30:05,2023-07-19,02:30:05,27.0,5.06,20.07,1,162.4,-38.300,2.4,-37.699,0630,20.091923,2025,  20.7578294,  -8.0861549,  72.64636,8599.812558,22.252886
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,07:45:05,2023-07-19,02:45:05,26.7,5.06,20.07,1,162.2,-38.606,2.4,-36.725,0645,20.091923,2025,  21.0085139, -10.6215665,  74.72141,8599.822975,18.927923
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,08:00:05,2023-07-19,03:00:05,26.7,5.06,20.08,1,162.1,-38.675,2.4,-35.529,0660,20.091923,2025,  21.2591984, -13.0738988,  76.91442,8599.833391,15.354094
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,08:15:05,2023-07-19,03:15:05,26.7,5.06,20.09,1,162.0,-38.507,2.4,-34.126,0675,20.091923,2025,  21.5098829, -15.4347296,  79.23234,8599.843808,19.630225
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,08:30:05,2023-07-19,03:30:05,26.4,5.06,20.10,1,161.9,-38.103,2.5,-32.531,0690,20.091923,2025,  21.7605673, -17.6948828,  81.68183,8599.854225,200.227940
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,08:45:05,2023-07-19,03:45:05,26.4,5.06,20.12,1,161.8,-37.469,2.5,-30.759,0705,20.091923,2025,  22.0112518, -19.8444269,  84.26894,8599.864641,713.813398
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,09:00:05,2023-07-19,04:00:05,26.1,5.06,20.13,1,161.7,-36.612,2.5,-28.825,0720,20.091923,2025,  22.2619363, -21.8727040,  86.99870,8599.875058,1413.090809
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,09:15:05,2023-07-19,04:15:05,26.1,5.06,20.13,1,161.6,-35.544,2.6,-26.746,0735,20.091923,2025,  22.5126208, -23.7683976,  89.87470,8599.885475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,09:30:05,2023-07-19,04:30:05,25.7,5.06,20.15,1,161.5,-34.277,2.6,-24.534,0750,20.091923,2025,  22.7633053, -25.5196521,  92.89859,8599.895891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,09:45:05,2023-07-19,04:45:05,25.7,5.06,20.15,1,161.4,-32.824,2.6,-22.204,0765,20.091923,2025,  23.0139897, -27.1142528,  96.06945,8599.906308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,10:00:05,2023-07-19,05:00:05,25.4,5.06,20.15,1,161.3,-31.199,2.6,-19.767,0780,20.091923,2025,  23.2646742, -28.5398733,  99.38329,8599.916725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,10:15:05,2023-07-19,05:15:05,25.4,5.06,20.16,1,161.2,-29.416,2.7,-17.233,0795,-1.000000,2025,  23.5153587, -29.7843940, 102.83250,8599.927141,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,10:30:05,2023-07-19,05:30:05,25.1,5.06,20.09,1,161.0,-27.488,2.7,-14.614,0810,-1.000000,2025,  23.7660432, -30.8362847, 106.40547,8599.937558,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,10:45:05,2023-07-19,05:45:05,24.4,5.06,19.24,1,160.9,-25.429,2.7,-11.918,0825,-1.000000,2025,   0.0167276, -31.6850364, 110.08640,8599.947975,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,11:00:05,2023-07-19,06:00:05,24.1,5.06,16.81,1,160.8,-23.250,2.8,-9.153,0840,-1.000000,2025,   0.2674121, -32.3216136, 113.85542,8599.958391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-19,11:15:05,2023-07-19,06:15:05,23.8,5.06,13.62,1,160.7,-20.964,2.8,-6.327,0855,-1.000000,2025,   0.5180966, -32.7388895, 117.68903,8599.968808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,02:00:05,2023-07-19,21:00:05,35.4,5.06,13.18,1,154.2,14.737,5.0,-6.111,0300,-1.000000,2026,  15.3084807,  57.7112510,  46.73166,8600.583391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,02:15:05,2023-07-19,21:15:05,34.8,5.06,16.73,1,154.1,11.653,5.0,-8.948,0315,-1.000000,2026,  15.5591652,  54.4646992,  47.23771,8600.593808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,02:30:05,2023-07-19,21:30:05,34.4,5.06,18.96,1,154.0,8.591,5.1,-11.725,0330,-1.000000,2026,  15.8098497,  51.2261736,  47.83885,8600.604225,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,02:45:05,2023-07-19,21:45:05,33.8,5.06,19.88,1,153.9,5.553,5.1,-14.433,0345,-1.000000,2026,  16.0605342,  47.9973038,  48.51916,8600.614641,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,03:00:05,2023-07-19,22:00:05,33.1,5.06,20.03,1,153.8,2.542,5.2,-17.066,0360,-1.000000,2026,  16.3112186,  44.7796722,  49.26800,8600.625058,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,03:15:05,2023-07-19,22:15:05,32.8,5.06,20.05,1,153.6,-0.437,5.2,-19.614,0375,-1.000000,2026,  16.5619031,  41.5748677,  50.07835,8600.635475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,03:30:05,2023-07-19,22:30:05,32.2,5.06,20.06,1,153.5,-3.381,5.2,-22.068,0390,-1.000000,2026,  16.8125876,  38.3845243,  50.94569,8600.645891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,03:45:05,2023-07-19,22:45:05,31.9,5.06,20.07,1,153.4,-6.287,5.3,-24.416,0405,-1.000000,2026,  17.0632721,  35.2103523,  51.86733,8600.656308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,04:00:05,2023-07-19,23:00:05,31.2,5.06,20.07,1,153.3,-9.148,5.3,-26.647,0420,-1.000000,2026,  17.3139566,  32.0541638,  52.84196,8600.666725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,04:15:05,2023-07-19,23:15:05,30.9,5.06,20.08,1,153.2,-11.960,5.4,-28.747,0435,20.171250,2026,  17.5646410,  28.9178984,  53.86938,8600.677141,1456.561100
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,04:30:05,2023-07-19,23:30:05,30.2,5.06,20.08,1,153.1,-14.717,5.4,-30.703,0450,20.171250,2026,  17.8153255,  25.8036463,  54.95024,8600.687558,702.543778
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,04:45:05,2023-07-19,23:45:05,29.9,5.06,20.08,1,153.0,-17.411,5.5,-32.499,0465,20.171250,2026,  18.0660100,  22.7136737,  56.08597,8600.697975,233.183182
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,05:00:05,2023-07-20,00:00:05,29.6,5.06,20.08,1,152.9,-20.037,5.5,-34.120,0480,20.171250,2027,  18.3166945,  19.6504490,  57.27863,8600.708391,41.696604
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,05:15:05,2023-07-20,00:15:05,29.3,5.06,20.09,1,152.8,-22.584,5.5,-35.551,0495,20.171250,2027,  18.5673789,  16.6166707,  58.53091,8600.718808,32.672342
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,05:30:05,2023-07-20,00:30:05,29.0,5.06,20.08,1,152.6,-25.044,5.6,-36.775,0510,20.171250,2027,  18.8180634,  13.6152983,  59.84600,8600.729225,38.420706
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,05:45:05,2023-07-20,00:45:05,28.3,5.06,20.07,1,152.5,-27.406,5.6,-37.778,0525,20.171250,2027,  19.0687479,  10.6495857,  61.22766,8600.739641,38.607201
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,06:00:05,2023-07-20,01:00:05,28.3,5.06,20.06,1,152.4,-29.657,5.7,-38.546,0540,20.171250,2026,  19.3194324,   7.7231180,  62.68014,8600.750058,48.366399
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,06:15:05,2023-07-20,01:15:05,28.0,5.06,20.05,1,152.3,-31.786,5.7,-39.070,0555,20.171250,2026,  19.5701169,   4.8398512,  64.20817,8600.760475,55.962910
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,06:30:05,2023-07-20,01:30:05,27.7,5.06,20.06,1,152.2,-33.777,5.8,-39.342,0570,20.171250,2026,  19.8208013,   2.0041558,  65.81697,8600.770891,61.735395
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,06:45:05,2023-07-20,01:45:05,27.3,5.06,20.08,1,152.1,-35.615,5.8,-39.357,0585,20.171250,2026,  20.0714858,  -0.7791370,  67.51221,8600.781308,61.163048
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,07:00:05,2023-07-20,02:00:05,27.3,5.06,20.11,1,152.0,-37.285,5.9,-39.115,0600,20.171250,2026,  20.3221703,  -3.5046859,  69.29997,8600.791725,57.817549
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,07:15:05,2023-07-20,02:15:05,27.0,5.06,20.14,1,151.9,-38.769,5.9,-38.621,0615,20.171250,2026,  20.5728548,  -6.1665888,  71.18673,8600.802141,56.397802
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,07:30:05,2023-07-20,02:30:05,26.7,5.06,20.22,1,151.8,-40.050,6.0,-37.880,0630,20.171250,2026,  20.8235392,  -8.7583317,  73.17927,8600.812558,57.211699
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,07:45:05,2023-07-20,02:45:05,26.7,5.06,20.22,1,151.6,-41.113,6.0,-36.904,0645,20.171250,2026,  21.0742237, -11.2727394,  75.28455,8600.822975,58.778765
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,08:00:05,2023-07-20,03:00:05,26.4,5.06,20.13,1,151.5,-41.943,6.0,-35.706,0660,20.171250,2026,  21.3249082, -13.7019321,  77.50963,8600.833391,58.874550
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,08:15:05,2023-07-20,03:15:05,26.4,5.06,20.29,1,151.4,-42.527,6.1,-34.299,0675,20.171250,2026,  21.5755927, -16.0372914,  79.86142,8600.843808,137.991303
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,08:30:05,2023-07-20,03:30:05,26.4,5.06,20.33,1,151.3,-42.857,6.1,-32.699,0690,20.171250,2026,  21.8262771, -18.2694424,  82.34643,8600.854225,254.267600
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,08:45:05,2023-07-20,03:45:05,26.4,5.06,20.37,1,151.2,-42.927,6.2,-30.923,0705,20.171250,2026,  22.0769616, -20.3882589,  84.97049,8600.864641,705.501681
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-20,09:00:05,2023-07-20,04:00:05,26.4,5.06,20.36,1,151.1,-42.735,6.2,-28.985,0720,20.171250,2026,  22.3276461, -22.3829019,  87.73831,8600.875058,1442.693502
